Stock #,VIN,Year,Make,Model,Odometer,Certified,Photo Count,Color,Interior,Price,"AutoTrader.com
SRP","AutoTrader.com
VDP",MMR Wholesale,KBB Lending,Age,timestamp
KF488472C3,WDC0J4KB5KF488472,2019,Mercedes-Benz,GLC,9699.0,No,0,Selenite Gray Metallic,Black w/MB-Tex Upholstery,47715.0,161.0,0.0,46500,48836,34,2021-09-02 05:03:52
EN051618T,WDDSJ4EB0EN051618,2014,Mercedes-Benz,CLA,63176.0,No,23,Cirrus White,Black w/MB-Tex Upholstery,20385.0,328.0,2.0,17100,19601,35,2021-09-02 05:03:52
H7054874T,KNDPMCACXH7054874,2017,Kia,Sportage,89161.0,No,21,Mineral Silver,black Cloth,16935.0,1168.0,5.0,13350,15776,35,2021-09-02 05:03:52
HA158921T,WDDZF6EB0HA158921,2017,Mercedes-Benz,E-Class,53832.0,No,13,Selenite Gray Metallic,Black w/Nappa Leather Upholstery,51135.0,1519.0,63.0,44400,45908,35,2021-09-02 05:03:52
LX889724T,5TFAY5F15LX889724,2020,Toyota,Tundra,15036.0,No,25,Midnight Black Metallic,Leather,54285.0,786.0,20.0,54200,54251,35,2021-09-02 05:03:52
JU251085C3,55SWF4KB4JU251085,2018,Mercedes-Benz,C-Class,28082.0,No,25,Black,Silk Beige/Black w/MB-Tex Upholstery,31245.0,453.0,10.0,30000,31476,36,2021-09-02 05:03:52
JB120272C3,4JGDA5HB2JB120272,2018,Mercedes-Benz,GLE,32401.0,No,11,Selenite Gray Metallic,Black w/MB-Tex Leatherette Seat Trim,43855.0,442.0,1.0,39100,39313,36,2021-09-02 05:03:52
JB057833C3,4JGDA5JB4JB057833,2018,Mercedes-Benz,GLE,24827.0,No,22,Selenite Gray Metallic,Black w/MB-Tex Leatherette Seat Trim,44030.0,569.0,16.0,39000,39649,36,2021-09-02 05:03:52
KF632475C3,WDC0G5EB9KF632475,2019,Mercedes-Benz,GLC,31557.0,No,25,Lunar Blue Metallic,Silk Beige/Black MB-Tex w/MB-Tex Upholstery,43715.0,870.0,12.0,38400,34479,36,2021-09-02 05:03:52
KF101841P,WDD1J6JB9KF101841,2019,Mercedes-Benz,E-Class,20819.0,No,22,Selenite Gray Metallic,Black w/Leather Upholstery,68795.0,1691.0,43.0,49800,51848,36,2021-09-02 05:03:52
NB009633T,5FNRL6H70NB009633,2022,Honda,Odyssey,3791.0,No,25,Obsidian Blue,Gray w/Leather Seat Trim,40685.0,809.0,17.0,-,-,36,2021-09-02 05:03:52
G5443382T,KNAFX4A63G5443382,2016,Kia,Forte,94192.0,No,23,Aurora Black Pearl,Gray Cloth,12655.0,155.0,2.0,7825,10809,37,2021-09-02 05:03:52
KA037663P,WDD2J5KB5KA037663,2019,Mercedes-Benz,CLS,9785.0,No,29,Polar White,Black w/Leather Upholstery,75975.0,1269.0,18.0,59400,65138,37,2021-09-02 05:03:52
HJ181715T,5GAKVBKD4HJ181715,2017,Buick,Enclave,43545.0,No,27,Ebony Twilight Metallic,Leather,30050.0,699.0,12.0,26300,28692,39,2021-09-02 05:03:52
JU277395C3,55SWF4KB6JU277395,2018,Mercedes-Benz,C-Class,35447.0,Yes,12,Polar White,Silk Beige/Black w/MB-Tex Upholstery,29900.0,616.0,15.0,29000,30817,41,2021-09-02 05:03:52
JH658553T,2HKRW2H88JH658553,2018,Honda,CR-V,58483.0,No,25,White Diamond Pearl,Leather,27035.0,454.0,11.0,25100,26274,41,2021-09-02 05:03:52
HA206699C3,WDDZF4KB2HA206699,2017,Mercedes-Benz,E-Class,33457.0,No,25,Black,Natural Beige/Black w/Leather Upholstery,34720.0,1067.0,25.0,32200,34373,41,2021-09-02 05:03:52
KF609389C3,WDC0G5EB0KF609389,2019,Mercedes-Benz,GLC,21142.0,No,24,Polar White,Silk Beige/Black MB-Tex w/MB-Tex Upholstery,41740.0,568.0,5.0,40500,36270,41,2021-09-02 05:03:52
LW021921C3,W1N4M4GB6LW021921,2020,Mercedes-Benz,GLB,8320.0,No,30,Galaxy Blue Metallic,Black w/MB-Tex Upholstery,42685.0,448.0,8.0,42100,40602,42,2021-09-02 05:03:52
JA469867C3,WDDZF4JB8JA469867,2018,Mercedes-Benz,E-Class,31003.0,No,25,Polar White,Black w/MB-Tex Upholstery,40340.0,363.0,8.0,37200,38927,42,2021-09-02 05:03:52
KF527481C3,WDC0G5EB5KF527481,2019,Mercedes-Benz,GLC,23876.0,No,15,Polar White,Silk Beige/Black MB-Tex w/MB-Tex Upholstery,41700.0,529.0,8.0,39900,35741,42,2021-09-02 05:03:52
LM355195T,3TMCZ5AN0LM355195,2020,Toyota,Tacoma,14491.0,No,24,Magnetic Gray Metallic,Cement w/Fabric Seat Trim,43695.0,224.0,11.0,40400,42272,43,2021-09-02 05:03:52
KN753381PA,WDDSJ4EB5KN753381,2019,Mercedes-Benz,CLA,12593.0,Yes,24,Night Black,Black w/MB-Tex Leatherette Seat Trim,32245.0,322.0,8.0,28000,30726,43,2021-09-02 05:03:52
JF475446C3,WDC0G5EB7JF475446,2018,Mercedes-Benz,GLC,35161.0,No,25,Black,Black w/MB-Tex Upholstery,37285.0,566.0,17.0,34200,33739,43,2021-09-02 05:03:52
8C105337T,1N4AL24E38C105337,2008,Nissan,Altima,109513.0,No,11,White,Cloth,6840.0,3971.0,74.0,2775,4302,46,2021-09-02 05:03:52
JA175508T,1HGCV1F53JA175508,2018,Honda,Accord,25884.0,No,25,Platinum White Pearl,Black w/Leather-Trimmed Seats,26275.0,2162.0,14.0,26000,27104,47,2021-09-02 05:03:52
EGB82026T,1FM5K8D83EGB82026,2014,Ford,Explorer,71627.0,No,27,Ingot Silver Metallic,Charcoal Black w/Perforated Leather-Trimmed Heated Bucket Seats,19780.0,868.0,46.0,17150,19068,48,2021-09-02 05:03:52
JA474944C3,WDDZF4KB5JA474944,2018,Mercedes-Benz,E-Class,24716.0,Yes,29,Black,Black w/MB-Tex Upholstery,40670.0,490.0,18.0,38800,40142,48,2021-09-02 05:03:52
H0129821T,1G6AR5SX3H0129821,2017,Cadillac,CTS,94973.0,No,25,Black Raven,Jet Black With Jet Black Accents Leather,21575.0,2202.0,52.0,18750,20334,49,2021-09-02 05:03:52
FW300352T,2T3RFREV2FW300352,2015,Toyota,RAV4,99944.0,No,25,Barcelona Red Metallic,Ash w/Fabric Seat Trim,18995.0,1610.0,25.0,14350,16661,49,2021-09-02 05:03:52
KT753827T,3C4NJDCB5KT753827,2019,Jeep,Compass,28816.0,No,25,Granite Crystal Metallic Clearcoat,Black Leather,25725.0,879.0,13.0,24600,26445,49,2021-09-02 05:03:52
KF498265C3,WDC0G5EB6KF498265,2019,Mercedes-Benz,GLC,36341.0,Yes,30,Selenite Gray Metallic,Black w/MB-Tex Upholstery,39680.0,1177.0,24.0,37400,33905,49,2021-09-02 05:03:52
AF434899T,WDCGG8HBXAF434899,2010,Mercedes-Benz,GLK,101590.0,No,15,Black,Black w/MB Tex Upholstery,13725.0,1123.0,36.0,8975,10803,50,2021-09-02 05:03:52
JF750065C3,WDDWJ6EB5JF750065,2018,Mercedes-Benz,C-Class,36119.0,No,22,Polar White,Black w/MB-Tex/DINAMICA Upholstery,46695.0,2287.0,94.0,42100,45096,50,2021-09-02 05:03:52
HU213469P,55SWF4KB5HU213469,2017,Mercedes-Benz,C-Class,36307.0,No,27,Lunar Blue Metallic,Silk Beige/Espresso Brown w/Leather Upholstery,27630.0,2176.0,28.0,24700,27331,50,2021-09-02 05:03:52
JB099369C3,4JGDA5HB9JB099369,2018,Mercedes-Benz,GLE,31955.0,No,14,Black,Black w/MB-Tex Leatherette Seat Trim,41695.0,581.0,5.0,39100,39507,50,2021-09-02 05:03:52
JN517060P,WDDSJ4GB6JN517060,2018,Mercedes-Benz,CLA,19071.0,No,24,Polar Silver Metallic,Black w/MB-Tex Leatherette Seat Trim,28495.0,984.0,5.0,28700,31057,50,2021-09-02 05:03:52
JD224302T,JTMRJREV6JD224302,2018,Toyota,RAV4 Hybrid,32462.0,No,25,Black Sand Pearl,Nutmeg w/Fabric Seat Trim,29755.0,1104.0,9.0,25000,27709,50,2021-09-02 05:03:52
L3210622T,4S4BTGPD8L3210622,2020,Subaru,Outback,13084.0,No,25,Crystal White Pearl,brown Leather,38760.0,777.0,40.0,39200,39160,50,2021-09-02 05:03:52
LF171235T,W1KPK6GA0LF171235,2020,Mercedes-Benz,SLC,4238.0,No,17,designo Shadow Gray Magno,Black w/Perforated Nappa Leather Upholstery or Perforated Nappa Leather Upholstery or Nappa Leather/DINAMICA Upholstery,68535.0,2309.0,75.0,61800,60553,50,2021-09-02 05:03:52
LN375629T,1C6SRFFT0LN375629,2020,Ram,1500,19461.0,No,24,Billet Silver Metallic Clearcoat,Black Cloth,47545.0,462.0,25.0,40400,42099,50,2021-09-02 05:03:52
JF438873C3,WDC0G4JB6JF438873,2018,Mercedes-Benz,GLC,35797.0,No,25,Polar White,Silk Beige/Black w/MB-Tex Upholstery,33090.0,342.0,11.0,30900,31175,50,2021-09-02 05:03:52
JA380261C3,WDDZF4JB9JA380261,2018,Mercedes-Benz,E-Class,21063.0,No,25,Black,Macchiato Beige/Espresso Brown w/MB-Tex Upholstery,40185.0,405.0,6.0,38800,40074,50,2021-09-02 05:03:52
KU002915P,WDCTG4EB2KU002915,2019,Mercedes-Benz,GLA,23743.0,No,26,Jupiter Red,Black w/MB-Tex Upholstery,30640.0,924.0,13.0,27400,29335,50,2021-09-02 05:03:52
DR263637T,WDDGF4HB9DR263637,2013,Mercedes-Benz,C-Class,73677.0,No,0,Red,Black w/MB-Tex Upholstery,14910.0,102.0,0.0,10450,11997,51,2021-09-02 05:03:52
HZ309319T,1GYKNDRSXHZ309319,2017,Cadillac,XT5,73483.0,No,23,Gray,Jet Black w/Semi-Aniline Full Leather Seats w/Chevron Perf Inserts,27630.0,796.0,11.0,23000,24781,51,2021-09-02 05:03:52
JB111760C3,4JGDA5JB0JB111760,2018,Mercedes-Benz,GLE,33084.0,Yes,25,Black,Black w/MB-Tex Leatherette Seat Trim,42545.0,547.0,30.0,37700,38287,52,2021-09-02 05:03:52
LW016500C3,W1N4M4GB1LW016500,2020,Mercedes-Benz,GLB,9158.0,No,54,Digital White Metallic,Black w/MB-Tex Upholstery,42660.0,899.0,20.0,41900,40471,52,2021-09-02 05:03:52
J3071141T,JTNB11HK1J3071141,2018,Toyota,Camry,28335.0,No,41,Super White,Ash w/Fabric Seat Trim,22465.0,1007.0,16.0,20900,22775,54,2021-09-02 05:03:52
JA371791C3,WDDZF6GB0JA371791,2018,Mercedes-Benz,E-Class,22249.0,Yes,25,Black,Black w/MB-Tex Upholstery,45310.0,1043.0,22.0,41000,43967,55,2021-09-02 05:03:52
HH472944T,JF2SJGWC4HH472944,2017,Subaru,Forester,44920.0,No,25,Dark Gray Metallic,brown Leather,27665.0,611.0,25.0,25600,26833,55,2021-09-02 05:03:52
JF715085C3,WDDWJ4JB9JF715085,2018,Mercedes-Benz,C-Class,23407.0,Yes,24,Polar White,Cranberry Red w/Leather Upholstery,36615.0,1314.0,100.0,33600,34170,55,2021-09-02 05:03:52
J1741168T,4S3GTAA61J1741168,2018,Subaru,Impreza,63860.0,No,26,Ice Silver Metallic,black Cloth,18165.0,2964.0,24.0,14300,16184,55,2021-09-02 05:03:52
HP535973T,WD3PE7CD1HP535973,2017,Mercedes-Benz,Sprinter 2500,82163.0,No,17,White,Cloth,39900.0,8046.0,85.0,30800,31362,55,2021-09-02 05:03:52
KN019747T,WAU8DAF88KN019747,2019,Audi,A8,8782.0,No,27,Black,Black w/Valcona Leather Seat Upholstery,68125.0,1937.0,61.0,61700,68770,56,2021-09-02 05:03:52
DA762186T,WDDHF8JB4DA762186,2013,Mercedes-Benz,E-Class,85507.0,No,26,Black,Black w/MB-Tex Upholstery,18730.0,821.0,13.0,14100,15274,56,2021-09-02 05:03:52
JM028301T,3VV2B7AXXJM028301,2018,Volkswagen,Tiguan,52515.0,No,27,Black,Titan Black w/Perforated V-Tex Leatherette Seating Surfaces,23320.0,578.0,33.0,21800,22297,57,2021-09-02 05:03:52
KF629757C3,WDC0G5EB4KF629757,2019,Mercedes-Benz,GLC,45075.0,Yes,29,Polar White,Black w/MB-Tex Upholstery,38530.0,762.0,26.0,35800,32490,57,2021-09-02 05:03:52
KF601534C3,WDC0G5EB9KF601534,2019,Mercedes-Benz,GLC,23334.0,Yes,25,Mojave Silver Metallic,Silk Beige/Black MB-Tex w/MB-Tex Upholstery,40875.0,776.0,15.0,40100,35955,57,2021-09-02 05:03:52
LW010645C3,WDC4M4GB6LW010645,2020,Mercedes-Benz,GLB,5117.0,Yes,27,Mountain Gray Metallic,Black w/MB-Tex Upholstery,43220.0,480.0,35.0,42800,41156,57,2021-09-02 05:03:52
EG233467T,WDDGF8AB5EG233467,2014,Mercedes-Benz,C-Class,64702.0,No,25,Polar White,Black w/MB-Tex Upholstery,17925.0,874.0,35.0,15300,17124,59,2021-09-02 05:03:52
FGA65818T,1FM5K8F81FGA65818,2015,Ford,Explorer,97057.0,No,28,White,Charcoal Black w/Leather-Trimmed Heated Bucket Seats,21575.0,980.0,42.0,17500,18903,59,2021-09-02 05:03:52
4T021301T,WDBTK65G34T021301,2004,Mercedes-Benz,CLK,168609.0,No,0,Brilliant Silver Metallic,Stone,6615.0,2183.0,16.0,1550,3520,61,2021-09-02 05:03:52
KF591620C3,WDC0G5EB5KF591620,2019,Mercedes-Benz,GLC,17706.0,Yes,25,Polar White,Silk Beige/Black MB-Tex w/MB-Tex Upholstery,42430.0,708.0,9.0,41200,36823,62,2021-09-02 05:03:52
JF044777C3,WDD1K6FB8JF044777,2018,Mercedes-Benz,E-Class,34275.0,Yes,21,Black,Macchiato Beige / Black w/Leather Upholstery,57365.0,1947.0,25.0,50600,53066,62,2021-09-02 05:03:52
DE226399T,19XFB2F89DE226399,2013,Honda,Civic,93517.0,No,25,Polished Metal Metallic,Gray w/Cloth Seat Trim,12185.0,835.0,26.0,9600,11558,63,2021-09-02 05:03:52
MW113955,W1N4M4HB1MW113955,2021,Mercedes-Benz,GLB,2900.0,No,22,Galaxy Blue Metallic,Black,44390.0,531.0,2.0,46900,44780,63,2021-09-02 05:03:52
MW129595,W1N4M4HB0MW129595,2021,Mercedes-Benz,GLB,2900.0,No,18,,Black,47080.0,371.0,2.0,46900,44780,63,2021-09-02 05:03:52
MW128533,W1N4M4HB6MW128533,2021,Mercedes-Benz,GLB,17.0,No,21,,Black,47025.0,300.0,4.0,47600,44912,63,2021-09-02 05:03:52
MW119387,W1N4M4HB9MW119387,2021,Mercedes-Benz,GLB,45.0,No,26,,Beige,46350.0,723.0,4.0,47600,44912,63,2021-09-02 05:03:52
MW117425,W1N4M4HB3MW117425,2021,Mercedes-Benz,GLB,2900.0,No,23,White,Beige,47080.0,567.0,4.0,46900,44978,63,2021-09-02 05:03:52
MW118463,W1N4M4HB5MW118463,2021,Mercedes-Benz,GLB,18.0,No,22,,Black,46150.0,654.0,3.0,47600,44912,63,2021-09-02 05:03:52
MW117444,W1N4M4HB7MW117444,2021,Mercedes-Benz,GLB,15.0,No,27,,Black,47080.0,628.0,2.0,47600,44912,63,2021-09-02 05:03:52
MW118481,W1N4M4HB7MW118481,2021,Mercedes-Benz,GLB,15.0,No,27,,Black,46150.0,783.0,11.0,47600,44912,63,2021-09-02 05:03:52
MW123393,W1N4M4HB2MW123393,2021,Mercedes-Benz,GLB,16.0,No,25,,Black,46905.0,343.0,3.0,47600,44912,63,2021-09-02 05:03:52
MW104089,W1N4M4HB3MW104089,2021,Mercedes-Benz,GLB,59.0,No,24,Gray,Black w/MB-Tex Upholstery,46900.0,198.0,4.0,47600,45110,63,2021-09-02 05:03:52
MF151205,W1K1J5KB6MF151205,2021,Mercedes-Benz,E-Class,43.0,No,24,Cirrus Silver Metallic,Black Leather,76315.0,2793.0,58.0,-,-,63,2021-09-02 05:03:52
MW128319,W1N4M4HB4MW128319,2021,Mercedes-Benz,GLB,2900.0,No,23,White,Beige,45840.0,312.0,9.0,46900,44978,63,2021-09-02 05:03:52
MW114350,W1N4M4HB5MW114350,2021,Mercedes-Benz,GLB,2900.0,No,25,Patagonia Red Metallic,Beige,44390.0,442.0,10.0,46900,44780,63,2021-09-02 05:03:52
MR637310,W1KWF8EB8MR637310,2021,Mercedes-Benz,C-Class,5.0,No,21,Black,Black,47570.0,585.0,4.0,-,42636,63,2021-09-02 05:03:52
MR638538,W1KWF8EBXMR638538,2021,Mercedes-Benz,C-Class,8.0,No,27,,Black,46215.0,503.0,9.0,-,42982,63,2021-09-02 05:03:52
MR637143,W1KWF8EB4MR637143,2021,Mercedes-Benz,C-Class,9.0,No,12,,Beige,47460.0,364.0,3.0,-,42982,63,2021-09-02 05:03:52
MR636907,W1KWF8EB5MR636907,2021,Mercedes-Benz,C-Class,8.0,No,27,,Black,47490.0,423.0,1.0,-,42636,63,2021-09-02 05:03:52
MA948066,W1KZH6AB0MA948066,2021,Mercedes-Benz,E-Class,15.0,No,33,,Black,82200.0,4340.0,100.0,-,-,63,2021-09-02 05:03:52
MW118063,W1N4M4HB0MW118063,2021,Mercedes-Benz,GLB,171.0,No,27,Black,Black,46180.0,197.0,4.0,47600,44912,63,2021-09-02 05:03:52
MR632174,W1KWF8EB1MR632174,2021,Mercedes-Benz,C-Class,8.0,No,29,White,Beige,44685.0,938.0,18.0,-,42982,63,2021-09-02 05:03:52
MR630409,W1KWF8EB3MR630409,2021,Mercedes-Benz,C-Class,9.0,No,27,Black,Beige,44715.0,482.0,4.0,-,42636,63,2021-09-02 05:03:52
MR630401,W1KWF8EB9MR630401,2021,Mercedes-Benz,C-Class,9.0,No,25,Black,Black,46185.0,408.0,1.0,-,42636,63,2021-09-02 05:03:52
MR631488,W1KWF8EB8MR631488,2021,Mercedes-Benz,C-Class,7.0,No,25,Black,Black,46215.0,475.0,1.0,-,42636,63,2021-09-02 05:03:52
MW114248,W1N4M4HB3MW114248,2021,Mercedes-Benz,GLB,2900.0,No,25,,,46385.0,125.0,0.0,46900,44780,63,2021-09-02 05:03:52
MR633493,W1KWF8EB0MR633493,2021,Mercedes-Benz,C-Class,18.0,No,27,,Beige,46515.0,543.0,3.0,-,42636,63,2021-09-02 05:03:52
MR633706,W1KWF8EB2MR633706,2021,Mercedes-Benz,C-Class,11.0,No,24,White,Black,44685.0,409.0,5.0,-,42982,63,2021-09-02 05:03:52
MW078217,W1N4M4HB8MW078217,2021,Mercedes-Benz,GLB,4434.0,No,28,White,Beige,46000.0,615.0,13.0,46500,44710,63,2021-09-02 05:03:52
DC165369T,2T2BK1BA7DC165369,2013,Lexus,RX,66057.0,No,23,Black,Black w/Leather Seat Trim,23195.0,1483.0,87.0,21100,20362,64,2021-09-02 05:03:52
KF620265C3,WDC0G5EB4KF620265,2019,Mercedes-Benz,GLC,21568.0,Yes,27,Mojave Silver Metallic,Silk Beige/Black MB-Tex w/MB-Tex Upholstery,41650.0,535.0,4.0,40400,36191,65,2021-09-02 05:03:52
JF755726C3,WDDWJ6EB4JF755726,2018,Mercedes-Benz,C-Class,42189.0,Yes,14,Polar White,Black w/Red Stitching w/Leather Upholstery,44460.0,2544.0,54.0,40500,43954,65,2021-09-02 05:03:52
JD012016T,WA1VAAF75JD012016,2018,Audi,Q7,33901.0,No,25,Florett Silver Metallic,Leather,47370.0,1593.0,34.0,45100,48077,65,2021-09-02 05:03:52
JF458853C3,WDC0G5EB1JF458853,2018,Mercedes-Benz,GLC,33890.0,Yes,26,Iridium Silver Metallic,Black w/MB-Tex Upholstery,36085.0,685.0,27.0,34400,34080,65,2021-09-02 05:03:52
HBL22602T,2LMPJ8KP5HBL22602,2017,Lincoln,MKX,20410.0,No,23,White Platinum,Ebony,30510.0,664.0,9.0,-,30313,66,2021-09-02 05:03:52
JU116594T,58ABK1GG5JU116594,2018,Lexus,ES,16862.0,No,25,Obsidian,Flaxen w/Matte Bamboo w/Perforated NuLuxe Seat Trim or Embossed Leather Seat Trim or Semi-Aniline Leather Seat Trim,32805.0,734.0,26.0,29600,32351,66,2021-09-02 05:03:52
JV084916C3,WDC0G4JB5JV084916,2018,Mercedes-Benz,GLC,33610.0,Yes,25,Diamond Silver Metallic,Silk Beige/Black w/MB-Tex Upholstery,33355.0,293.0,10.0,31200,31464,69,2021-09-02 05:03:52
JA349274C3,WDDZF4JB6JA349274,2018,Mercedes-Benz,E-Class,47081.0,Yes,13,Polar White,Macchiato Beige/Espresso Brown w/MB-Tex Upholstery,36035.0,521.0,12.0,34000,36181,69,2021-09-02 05:03:52
KF531339C3,WDC0G5EB0KF531339,2019,Mercedes-Benz,GLC,12458.0,Yes,25,Black,Silk Beige/Black MB-Tex w/MB-Tex Upholstery,43425.0,594.0,7.0,42300,37556,69,2021-09-02 05:03:52
KF610008C3,WDC0G5EB0KF610008,2019,Mercedes-Benz,GLC,23980.0,Yes,27,Black,Silk Beige/Black MB-Tex w/MB-Tex Upholstery,41840.0,559.0,4.0,39900,35741,69,2021-09-02 05:03:52
LU026012T,WDCTG4GB5LU026012,2020,Mercedes-Benz,GLA,11173.0,Yes,25,Black,Black w/MB-Tex Upholstery,35280.0,601.0,9.0,33900,35357,69,2021-09-02 05:03:52
LA731723C3,WDDZF6JB4LA731723,2020,Mercedes-Benz,E-Class,5455.0,Yes,25,Polar White,Black w/MB-Tex Upholstery,63970.0,2018.0,53.0,60300,57930,71,2021-09-02 05:03:52
JB068954C3,4JGDF6EE0JB068954,2018,Mercedes-Benz,GLS,56195.0,Yes,27,designo Diamond White Metallic,Espresso Brown/Black w/Exclusive Nappa Leather Upholstery,51160.0,2077.0,35.0,45500,47049,71,2021-09-02 05:03:52
JB040503C3,4JGDF6EE3JB040503,2018,Mercedes-Benz,GLS,46567.0,Yes,27,Obsidian Black Metallic,Saddle Brown/Black w/Leather Upholstery,53690.0,2085.0,34.0,47600,49412,71,2021-09-02 05:03:52
JB110085C3,4JGDF7DE1JB110085,2018,Mercedes-Benz,GLS,47177.0,Yes,21,Black,Black w/Leather Upholstery,69550.0,712.0,7.0,59000,61003,71,2021-09-02 05:03:52
JB077308C3,4JGDF7DE4JB077308,2018,Mercedes-Benz,GLS,55096.0,No,33,Black,Saddle Brown/Black w/Leather Upholstery,65910.0,2569.0,78.0,56400,58531,71,2021-09-02 05:03:52
JU253486T,55SWF4KBXJU253486,2018,Mercedes-Benz,C-Class,21142.0,Yes,24,Silver,Black w/MB-Tex Upholstery,30680.0,893.0,11.0,30900,32279,71,2021-09-02 05:03:52
JU267050C3,55SWF6EB0JU267050,2018,Mercedes-Benz,C-Class,14041.0,Yes,25,Lunar Blue Metallic,Black w/Leather Upholstery,45640.0,2303.0,86.0,43600,44313,72,2021-09-02 05:03:52
G5382139P,JTEBU5JR9G5382139,2016,Toyota,4Runner,37542.0,No,24,Super White,Black/Graphite w/Low Fabric Seat Trim,40595.0,406.0,6.0,37800,39504,72,2021-09-02 05:03:52
KS009152T,5TDYZ3DC2KS009152,2019,Toyota,Sienna,23099.0,No,24,Red,Ash w/Leather Seat Material,36460.0,537.0,9.0,38300,39808,75,2021-09-02 05:03:52
GK226733T,WBA3N7C56GK226733,2016,BMW,4 Series,41162.0,No,22,Mineral Grey Metallic,Black,23435.0,4171.0,74.0,21200,23775,75,2021-09-02 05:03:52
JR418924C3,WDDWF4JB8JR418924,2018,Mercedes-Benz,C-Class,40765.0,Yes,25,Lunar Blue Metallic,Silk Beige/Black w/MB-Tex Upholstery,27425.0,753.0,27.0,27700,28782,76,2021-09-02 05:03:52
MW090478,W1N4M4HB8MW090478,2021,Mercedes-Benz,GLB,2900.0,No,28,Galaxy Blue Metallic,Beige,53495.0,1297.0,20.0,46900,44780,78,2021-09-02 05:03:52
MW111123,W1N4M4HB1MW111123,2021,Mercedes-Benz,GLB,2900.0,No,22,Galaxy Blue Metallic,Black,44340.0,826.0,6.0,46900,44780,78,2021-09-02 05:03:52
MJ234120,W1N4N5DBXMJ234120,2021,Mercedes-Benz,GLA,2900.0,No,26,Polar White,Grey/Black Leather,62370.0,2938.0,99.0,-,-,78,2021-09-02 05:03:52
MW105112,W1N4M4HBXMW105112,2021,Mercedes-Benz,GLB,2900.0,No,19,Galaxy Blue Metallic,Black,48330.0,370.0,1.0,46900,44780,78,2021-09-02 05:03:52
MW108730,W1N4M4HB7MW108730,2021,Mercedes-Benz,GLB,2900.0,No,19,Patagonia Red Metallic,Black,50630.0,447.0,7.0,46900,44780,78,2021-09-02 05:03:52
JB050129C3,4JGDF6EE0JB050129,2018,Mercedes-Benz,GLS,49704.0,Yes,32,Selenite Gray Metallic,Black w/MB-Tex Upholstery,52625.0,1983.0,17.0,46800,48342,78,2021-09-02 05:03:52
JU250594C3,55SWF4KB9JU250594,2018,Mercedes-Benz,C-Class,43208.0,Yes,26,Iridium Silver Metallic,Black w/MB-Tex Upholstery,28335.0,1353.0,12.0,28000,29456,78,2021-09-02 05:03:52
JB145342P,4JGDA5HB1JB145342,2018,Mercedes-Benz,GLE,24275.0,No,0,White,,42750.0,629.0,5.0,40500,40830,78,2021-09-02 05:03:52
FKA37295T,1FTNR1YVXFKA37295,2015,Ford,Transit-250,110377.0,No,2,White,Vinyl,19980.0,5284.0,108.0,-,24160,78,2021-09-02 05:03:52
JB027941C3,4JGDA5JB0JB027941,2018,Mercedes-Benz,GLE,35790.0,Yes,18,Polar White,Black w/MB-Tex Leatherette Seat Trim,40750.0,645.0,27.0,37600,38050,78,2021-09-02 05:03:52
JV043487C3,WDC0G4JB1JV043487,2018,Mercedes-Benz,GLC,35455.0,Yes,32,Polar White,Black w/MB-Tex Upholstery,33240.0,367.0,15.0,31000,31248,78,2021-09-02 05:03:52
MV272924T,W1N0G8EB7MV272924,2021,Mercedes-Benz,GLC,5286.0,No,29,Mojave Silver Metallic,Silk Beige/Black w/MB-Tex Upholstery,46460.0,1407.0,42.0,49300,42605,79,2021-09-02 05:03:52
K3542602U,WD4PG2EE5K3542602,2019,Mercedes-Benz,Metris,48426.0,No,13,Obsidian Black Metallic,Black w/Leatherette Seat Trim,38900.0,1497.0,53.0,28200,30470,79,2021-09-02 05:03:52
JB017670C3,4JGDA5HB3JB017670,2018,Mercedes-Benz,GLE,39751.0,Yes,25,Polar White,Black w/MB-Tex Leatherette Seat Trim,41055.0,817.0,14.0,37800,38262,79,2021-09-02 05:03:52
KF632680C3,WDC0G5EBXKF632680,2019,Mercedes-Benz,GLC,18721.0,Yes,24,Black,Black w/MB-Tex Upholstery,43230.0,662.0,11.0,41000,36530,80,2021-09-02 05:03:52
HA335234C3,WDDUG8FBXHA335234,2017,Mercedes-Benz,S-Class,54282.0,No,28,Anthracite Blue Metallic,Crystal Gray/Seashell Gray w/Leather Upholstery,58570.0,1874.0,52.0,47200,51375,80,2021-09-02 05:03:52
K3274579T,4S4BSANC0K3274579,2019,Subaru,Outback,19786.0,No,26,Ice Silver Metallic,black Leather,30660.0,311.0,3.0,30100,31694,82,2021-09-02 05:03:52
KN719773T,WDDSJ4GBXKN719773,2019,Mercedes-Benz,CLA,23521.0,Yes,25,Mountain Gray Metallic,Black w/MB-Tex Leatherette Seat Trim,30540.0,586.0,8.0,30400,31419,83,2021-09-02 05:03:52
JB118324T,LYV102RKXJB118324,2018,Volvo,XC60,28656.0,No,28,Black,Blond w/Leather Seating Surfaces w/Blond Interior,35170.0,1133.0,21.0,35100,34709,85,2021-09-02 05:03:52
JB121039C3,4JGDF6EE4JB121039,2018,Mercedes-Benz,GLS,29136.0,Yes,0,Selenite Gray Metallic,Black w/MB-Tex Upholstery,51565.0,825.0,5.0,51900,53392,86,2021-09-02 05:03:52
